StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q152_First Click,Q152_Last Click,Q152_Page Submit,Q152_Click Count,Q3,Q153_First Click,Q153_Last Click,Q153_Page Submit,Q153_Click Count,Q154_First Click,Q154_Last Click,Q154_Page Submit,Q154_Click Count,Q261_1,Q261_2,Q261_3,Q262_1,Q262_2,Q262_3,Q264_1,Q264_2,Q264_3,Q265_1,Q265_2,Q265_3,Q266_2,Q266_3,Q266_4,Q267_1,Q267_2,Q267_3,Q157_First Click,Q157_Last Click,Q157_Page Submit,Q157_Click Count,MTurk_ID,Age,Gender,Gender_4_TEXT,Zip_Code,Q129,Ed_Level,Ed_Level_Mom,Q165,Q166,Q158_First Click,Q158_Last Click,Q158_Page Submit,Q158_Click Count,health_stat_age_1,general_health_1,gen_anxiety_1,depression_1,Q159_First Click,Q159_Last Click,Q159_Page Submit,Q159_Click Count,Conserv_scale_1,Conserv_scale_2,Conserv_scale_3,Conserv_scale_4,Conserv_scale_5,Conserv_scale_6,Conserv_scale_7,Q160_First Click,Q160_Last Click,Q160_Page Submit,Q160_Click Count,Numeracy_1,Numeracy_2,Numeracy_3,Numeracy_4,Q124_1,Q125_1,Q126_1,Q127_1,Q161_First Click,Q161_Last Click,Q161_Page Submit,Q161_Click Count,Q122_1,Q122_2,Q122_3,Q122_4,Q122_5,Q122_6,Q122_7,Q162_First Click,Q162_Last Click,Q162_Page Submit,Q162_Click Count,know_someone,prob_of_contract_1,Q133_1,Q132_1,corona_news_1,corona_anxious_1,past_social_iso_1,futur_social_iso_1,Q167_1,Q168,Q163_First Click,Q163_Last Click,Q163_Page Submit,Q163_Click Count,Q177_First Click,Q177_Last Click,Q177_Page Submit,Q177_Click Count,news,income_down_1,essential_worker,optimism_1,trump_approval_1,Q164_First Click,Q164_Last Click,Q164_Page Submit,Q164_Click Count,Effort_1,Q41,Random ID
2020-04-07 16:13:24,2020-04-07 16:21:31,0,47.226.54.79,100,486,1,2020-04-07 16:21:32,R_3lS6mzsrrSSkxfQ,,,,,35.685394287109375,-88.82810211181640625,anonymous,EN,0,0,6.453,0,1,3.939,3.939,5.402,1,0,0,1.619,0,2,1,2,12,25,21,2,2,3,44,39,38,2,1,2,34,26,13,15.031,119.899,121.816,23,A1VNLS06QIYREV,28,2,,38125,TENNESSEE,1,2,5,ENGLISH,2.106,56.117,66.771,17,3,4,2,3,1.406,5.704,6.819,4,2,2,2,2,1,2,2,129.939,173.951,175.109,7,4,4,3,4,5,4,4,5,1.555,10.514,11.743,9,6,5,5,4,4,5,6,1.659,7.338,9.17,7,1,64,39,48,43,63,57,45,5,5,2.47,22.549,25.09,11,1.829,13.484,14.392,10,5,68,1,4,3,1.598,1.598,2.501,1,8,1,3741
2020-04-07 16:17:26,2020-04-07 16:21:50,0,199.127.59.251,100,263,1,2020-04-07 16:21:50,R_2y1IjTCPGN1C083,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,0,0,4.323,0,1,2.658,2.658,3.627,1,0,0,2.027,0,9,6,3,82,98,100,3,6,9,100,97,100,3,6,9,100,100,100,45.291,67.522,69.317,14,A3H8JKF0HB1WOJ,25,2,,75001,Donald Trump,5,5,10,ENGLISH,1.504,55.07,91.68,17,5,5,4,2,0,0,4.981,0,4,2,3,2,1,3,2,0,0,8.105,0,4,4,4,4,4,4,4,4,0,0,7.071,0,4,6,4,8,4,2,4,0,0,7.217,0,1,100,100,100,94,100,100,100,6,10,6.23,24.418,28.719,12,8.015,14.487,15.929,4,7,100,1,4,4,2.137,2.137,2.874,1,10,1,9772
2020-04-07 16:13:57,2020-04-07 16:22:03,0,69.142.223.71,100,486,1,2020-04-07 16:22:04,R_3Duz0Ux6CKrEZiq,,,,,40.31719970703125,-74.43039703369140625,anonymous,EN,0,0,2.918,0,1,0.714,1.641,2.334,2,0,0,5.761,0,"1,654,000","1,900,000","2,234,000",72,56,92,"2,000,000","2,250,000","2,800,000",36,32,20,"87,000","92,000","102,000",63,46,33,1.022,248.139,248.944,74,A21D9YDJU8K2QI,36,2,,08520,"trump ",6,5,1,"English ",8.309,39.108,39.796,22,1,1,2,2,5.026,13.666,15.134,8,-4,-4,-4,4,-4,4,4,3.039,31.519,31.901,12,4,4,6,6,4,6,1,6,2.344,23.348,24.1,17,4,4,5,5,5,4,6,3.281,10.152,11.301,12,1,48,30,19,82,51,98,97,5,25000,2.11,47.353,56.343,26,1.847,21.229,22.2,12,3,0,1,3,4,2.1,2.1,2.97,1,10,1,2324
2020-04-07 16:12:40,2020-04-07 16:22:40,0,24.18.130.61,100,600,1,2020-04-07 16:22:40,R_1PZzx1BxPlURW09,,,,,47.6300048828125,-122.2971954345703125,anonymous,EN,0,0,2.207,0,1,58.1,58.1,58.76,1,0,0,39.562,0,1000,5000,10000,10,15,50,9000,10000,11000,17,37,53,90,700,1000,19,32,53,139.594,185.172,185.81,25,A3914P24XPNPY3,32,1,,98122,trump,3,2,1,english,0.699,20.46,20.859,12,4,3,2,3,1.159,3.199,4.123,5,2,0,0,0,-2,-1,0,2.068,6.469,7.419,8,2,3,4,4,3,3,3,4,191.6,201.226,201.782,12,3,3,3,4,4,3,6,0.729,4.489,5.697,8,2,2,19,11,1,30,18,17,5,1000,6.374,20.43,24.497,12,13,27.136,27.416,9,12,46,2,4,1,6.018,7.098,7.394,3,7,1,1847
2020-04-07 16:16:17,2020-04-07 16:23:21,0,68.63.27.241,100,423,1,2020-04-07 16:23:21,R_1l0upxNPrdOWxoZ,,,,,30.427398681640625,-84.25800323486328125,anonymous,EN,0,0,3.238,0,1,1.758,1.758,2.513,1,0,0,6.675,0,45000,65000,100000,28,29,30,60000,100000,150000,30,30,30,15000,25000,45000,30,30,30,1.584,186.281,190.035,20,A3P5WIW36V70AI,46,2,,32314,trump,2,2,1,english,0.933,23.157,25.895,11,2,2,1,1,4.293,17.012,19.022,7,4,-4,-4,4,-4,-4,4,5.451,26.71,27.554,9,5,5,5,5,5,5,2,4,2.1,46.529,47.547,9,2,5,5,4,5,2,6,2.298,16.514,17.499,7,2,3,1,1,86,0,71,72,5,400000,1.51,33.87,40.238,10,1.9,18.052,18.797,5,3,82,2,5,4,2.389,2.389,3.641,1,10,1,4311
2020-04-07 16:15:02,2020-04-07 16:23:57,0,73.25.211.6,100,535,1,2020-04-07 16:23:58,R_aXJR1fRiJXu49b3,,,,,45.64349365234375,-122.62469482421875,anonymous,EN,0,0,3.426,0,1,3.355,5.547,7.1,3,0,0,4.877,0,600000,1200000,1900000,60,30,20,1000000,2000000,4000000,30,10,5,20000,35000,65000,30,10,5,35.921,243.776,247.675,32,A1FG2G9TZSDN,47,1,,98661,Donald Trump,5,5,from infancy,English,7.603,41.267,45.614,15,3,2,3,2,4.078,15.038,16.679,5,-4,4,3,-4,4,-2,-4,4.843,32.688,37.922,9,4,6,6,6,6,6,1,6,4.056,21.849,22.784,11,2,1,2,2,4,2,6,3.398,17.854,20.272,7,1,4,1,1,90,70,98,99,6,60000,2.142,73.637,75.858,17,3.793,24.617,27.545,10,6,15,2,4,1,2.301,2.301,4.74,1,10,1,2738
2020-04-07 16:13:31,2020-04-07 16:24:18,0,104.131.188.187,100,647,1,2020-04-07 16:24:18,R_81Uglufh9pnx5Cx,,,,,40.836395263671875,-74.14029693603515625,anonymous,EN,0,0,54.369,0,1,18.166,18.166,18.841,1,0,0,6.298,0,40000,43000,50000,59,54,69,40000,45000,50000,31,59,77,15000,15500,16000,38,59,76,53.716,202.629,203.91,17,A39VVWV1GHLMFD,30,1,,10009,NY,5,5,2,ENGLISH,1.45,25.946,31.602,10,3,3,3,2,5.518,9.375,10.476,4,1,1,1,2,1,1,0,1.265,10.616,11.765,12,5,4,4,4,4,5,5,4,11.656,21.551,23.096,10,3,5,5,6,5,4,6,45.773,50.78,52.159,7,1,38,37,53,61,47,56,61,4,400000,22.084,52.116,61.389,14,12.955,21.587,22.462,9,7,56,1,4,3,5.921,8.961,9.535,2,10,1,8256
2020-04-07 16:13:14,2020-04-07 16:24:48,0,91.207.175.109,100,693,1,2020-04-07 16:24:48,R_9yiCvraikbfKPLz,,,,,34.054901123046875,-118.2577972412109375,anonymous,EN,0,0,103.808,0,1,50.914,51.705,53.169,2,0,0,3.455,0,500,1000,1800,46,75,86,400,700,1200,24,65,43,30,150,300,24,42,38,106.971,250.612,252.035,28,A1VB3MHF6YCDHJ,27,2,,90201,donald trump,5,5,1,english,0.992,38.775,56.17,11,3,5,3,2,3.57,3.57,4.758,1,1,-1,1,1,1,-1,0,4.116,62.37,64.495,11,2,3,4,4,3,4,3,4,19.849,27.186,28.534,9,4,8,3,5,3,5,6,3.26,6.42,7.537,2,2,52,34,49,41,66,49,65,4,5000,6.679,24.087,38.745,13,2.973,17.46,23.793,8,3,42,1,3,3,2.747,2.747,3.425,1,8,1,2250
2020-04-07 16:15:34,2020-04-07 16:24:58,0,67.166.216.200,100,563,1,2020-04-07 16:24:58,R_Y4gsvARX5r33zTr,,,,,33.98370361328125,-84.1486968994140625,anonymous,EN,0,0,5.203,0,1,2.965,2.965,4.51,1,0,0,6.398,0,400000,410000,430000,54,47,40,420000,440000,470000,52,43,35,13000,13500,14500,50,44,39,43.051,258.19,259.624,32,A19L3B4HLK4EP5,58,1,,30044,Donald Trump,3,4,1,English,1.579,44.147,50.526,10,4,3,1,1,4.108,14.115,15.716,4,-1,-1,-4,1,-1,1,-1,5.808,39.951,41.823,9,1,4,6,5,4,6,1,5,3.338,37.538,38.728,9,4,3,3,3,3,2,6,4.335,23.639,26.171,7,1,4,0,0,81,50,100,100,6,100000,2.811,42.866,54.566,11,8.727,31.792,32.602,8,3,9,2,5,4,4.346,4.346,4.997,1,10,1,1203
2020-04-07 16:19:05,2020-04-07 16:25:02,0,71.91.144.93,100,357,1,2020-04-07 16:25:02,R_324t2AS4iI15NAS,,,,,30.5178070068359375,-92.087799072265625,anonymous,EN,0,0,2.515,0,1,16.479,17.24,21.497,2,3.425,3.828,5.458,2,480000,600000,750000,92,90,83,650000,800000,1000000,100,87,79,18500,24000,32000,91,79,66,0.504,115.008,152.451,30,AEOFJWOEXF94U,23,2,,70535,Donald Trump,2,2,0,English,3.124,47.968,48.818,21,3,1,1,1,0.977,6.924,7.661,14,2,2,3,4,3,3,3,23.572,30.69,31.991,14,6,6,6,6,6,6,1,6,1.236,10.738,11.762,16,8,8,8,8,1,6,6,2.535,16.851,21.06,13,2,1,3,1,38,1,56,55,7,100000,1.349,17.905,25.063,18,1.029,16.026,16.322,13,10,0,1,3,2,2.552,3.274,3.537,3,10,1,9264
2020-04-07 16:19:57,2020-04-07 16:25:38,0,98.247.142.31,100,340,1,2020-04-07 16:25:38,R_1ihtdMWxV9LeiU5,,,,,47.6300048828125,-122.2971954345703125,anonymous,EN,0,0,6.99,0,1,4.116,4.116,5.13,1,0,0,3.784,0,50000,750000,90000,65,65,63,750000,900000,1200000,71,56,42,13400,14600,17000,40,38,37,59.209,145.34,145.917,17,A2FL477TMKC91L,47,1,,98102,Donald FUCKFACESHITHEADFUCKER Trump,6,1,0,English,4.184,37.266,40.719,9,2,2,2,1,3.273,11.001,11.847,4,-4,4,-4,-4,4,-4,-4,2.541,17.343,19.144,7,2,6,6,6,6,6,1,6,7.626,16.826,17.397,8,6,6,6,8,1,8,6,2.746,12.219,13.203,7,2,11,3,1,100,73,100,100,7,4000,1.281,24.059,33.653,12,5.384,13.649,14.288,5,12,0,2,3,1,2.038,2.038,2.901,1,10,1,8085
2020-04-07 16:15:20,2020-04-07 16:26:00,0,71.199.236.197,100,640,1,2020-04-07 16:26:00,R_3edWO2XFdUFjwcf,,,,,30.1609954833984375,-81.73110198974609375,anonymous,EN,0,0,8.66,0,1,1.42,23.92,25.203,2,0,0,19.009,0,"400,000","425,000","450,000",20,20,20,"400,000","410,000","420,000",10,10,10,"13,000","14,000","15,000",15,15,15,1.507,256.379,258.73,72,A1V339VY5CNWLS,28,1,,32065,Donald Trump,3,4,1,English,4.477,60.269,62.889,16,3,2,1,1,6.095,14.791,17.139,6,-1,2,0,-2,1,0,-2,7.95,44.541,47.382,12,5,5,5,5,5,5,2,5,3.485,38.198,39.462,13,3,2,3,2,4,3,6,5.366,35.433,38.155,9,2,10,10,5,30,10,100,100,6,"100,000",2.391,53.801,58.314,21,2.185,26.985,30.259,11,12,0,2,3,1,3.533,3.533,5.138,1,10,1,3079
2020-04-07 16:21:15,2020-04-07 16:26:01,0,66.84.90.58,100,286,1,2020-04-07 16:26:02,R_2EyNVpX8ePbAv8Q,,,,,37.7751007080078125,-122.4192962646484375,anonymous,EN,0,0,77.434,0,1,2.28,2.28,3.025,1,0,0,1.155,0,10,1,5,79,67,51,5,4,5,19,34,48,5,3,5,19,32,60,4.11,32.924,33.916,19,A1H5XW3S14Q3R0,60,2,,80440,Donald trump,5,5,01,English,5.036,48.729,50.635,11,2,3,3,2,5.486,9.214,9.823,6,-2,1,-1,1,-1,1,1,1.456,14.906,18.175,11,2,3,4,5,3,3,4,5,2.966,9.829,10.501,10,3,4,4,5,5,4,6,3.015,6.423,7.967,8,2,59,34,41,33,38,33,35,4,10,3.006,16.085,28.31,14,2.21,16.936,17.721,6,12,18,1,3,3,1.186,2.242,3.124,3,7,1,5076
2020-04-07 16:15:54,2020-04-07 16:26:20,0,191.101.215.30,100,626,1,2020-04-07 16:26:21,R_3FVEjfskVX4gDT4,,,,,39.7845001220703125,-104.964202880859375,anonymous,EN,0,0,36.551,0,1,7.392,7.392,8.107,1,0,0,13.314,0,500000,800000,1200000,83,77,66,450000,650000,900000,73,63,40,15000,25000,50000,76,87,97,91.353,266.592,267.302,16,A2CM4LDI7GNDNW,26,2,,98052,Donald Trump,5,5,5,English,17.243,60.879,63.111,13,4,3,2,2,36.223,39.847,40.631,4,2,-1,1,3,-3,-1,1,23.696,33.235,34.028,11,4,3,5,6,5,4,5,3,13.151,19.557,21.099,8,4,3,6,5,5,8,6,9.539,12.876,13.63,7,1,72,53,85,70,33,52,86,7,25000,33.525,50.283,53.039,13,17.666,26.186,27.106,5,12,91,1,4,1,6.629,6.629,7.042,1,10,1,3489
2020-04-07 16:19:20,2020-04-07 16:26:22,0,71.91.144.93,100,421,1,2020-04-07 16:26:22,R_30xihQTMeW9WjcR,,,,,30.5178070068359375,-92.087799072265625,anonymous,EN,2.893,2.893,3.479,1,1,1.3,1.3,2.42,1,8.011,8.011,8.772,1,500000,687000,820000,76,67,56,750000,900000,110000,86,75,67,19000,24000,31000,95,74,63,30.579,146.656,150.569,39,AB774I47XHB4K,23,2,,70535,Donald Trump,2,3,0,English,9.161,45.32,48.658,11,2,1,1,1,10.139,13.94,15.222,9,1,-3,-3,4,2,-2,0,3.065,13.913,15.111,13,6,6,6,6,6,6,1,5,0.479,122.242,123.026,13,6,4,6,6,1,6,6,3.324,10.714,12.542,12,2,5,2,5,5,0,49,58,7,10000,1.049,17.856,21.178,14,1.034,7.299,9.44,9,2,0,1,3,2,1.38,1.874,2.096,2,8,1,2599
2020-04-07 16:19:47,2020-04-07 16:26:34,0,173.48.138.252,100,406,1,2020-04-07 16:26:34,R_3nGzKvZccjUCQDm,,,,,42.4683990478515625,-70.946502685546875,anonymous,EN,0,0,3.265,0,1,4.847,4.847,6.214,1,0,0,8.8,0,75000,150000,200000,75,46,26,100000,200000,300000,24,14,5,17000,25000,30000,44,28,15,48.686,128.525,129.985,12,AU5RW3OQBKMU7,63,2,,01907,Trump,5,6,1,English,6.689,27.3,41.647,10,2,2,2,1,3.447,15.209,16.187,5,0,0,-4,0,-1,4,0,2.587,30.624,32.737,8,5,5,5,5,5,5,2,6,2.3,25.225,25.986,9,2,2,4,4,4,3,6,6.698,27.568,29.834,9,2,2,1,1,80,60,81,84,5,20000,1.919,42.923,49.076,12,4.899,24.375,27.283,6,10,70,2,3,1,4.646,7.589,8.594,3,8,1,5489
2020-04-07 16:20:52,2020-04-07 16:27:28,0,74.133.192.219,100,396,1,2020-04-07 16:27:29,R_32IVdlIniy9JpVt,,,,,37.9694061279296875,-86.111297607421875,anonymous,EN,0,0,3.499,0,1,0,0,2.256,0,0,0,4.134,0,394000,398000,400000,29,38,36,394000,396000,399000,31,34,35,12700,12900,13000,12,13,15,27.816,155.684,156.146,35,A2B1YSMEHN1G2K,27,1,,40108,Trump,2,3,0,English,1.317,1.317,22.602,1,3,3,4,2,0,0,9.499,0,-3,1,0,0,1,-3,-1,2.971,32.933,33.689,16,2,2,3,3,5,5,2,5,0,0,16.421,0,4,4,4,5,3,5,6,16.863,16.863,17.618,1,2,20,10,3,86,60,93,92,6,8000,8.256,84.411,92.629,24,4.49,13.664,18.222,3,10,100,2,2,1,0,0,3.265,0,10,1,5365
2020-04-07 16:15:05,2020-04-07 16:27:28,0,99.101.100.7,100,743,1,2020-04-07 16:27:29,R_1ohYkvYvERBu7cJ,,,,,35.0489959716796875,-89.95189666748046875,anonymous,EN,0,0,8.009,0,1,12.497,12.497,13.568,1,0,0,2.496,0,462500,650000,840000,68,33,20,600000,900000,1400000,52,15,8,15000,24000,32000,50,23,13,2.088,118.278,158.081,14,A166A2M31CW2C7,31,2,,38118,Trump,2,2,1,English,0,0,17.894,0,4,3,3,2,0,0,187.295,0,-4,3,2,-3,2,-3,-4,2.864,27.369,28.652,11,4,4,4,4,6,6,1,6,0,0,12.328,0,5,5,5,5,3,5,6,0,0,13.738,0,2,40,15,2,80,75,86,95,6,100000,6.942,14.967,59.871,3,0,0,49.144,0,10,65,2,2,1,0,0,2.213,0,9,1,9418
2020-04-07 16:13:40,2020-04-07 16:27:29,0,98.182.225.6,100,828,1,2020-04-07 16:27:30,R_2ZNSsPkJcwRV3eG,,,,,36.128997802734375,-115.27649688720703125,anonymous,EN,0,0,10.68,0,1,9.767,17.99,18.82,6,0,0,13.698,0,470350,505752,780934,69,77,67,628754,927399,1450607,69,71,70,15387,17352,25470,52,54,55,3.64,365.251,365.898,73,A3PJULJUIY8GQL,61,1,,89117,Donald Trump,5,6,5,English,1.947,44.502,49.529,15,2,2,2,1,10.548,24.703,25.419,7,-3,1,0,2,3,-1,-4,6.075,54.746,55.592,13,4,4,4,4,5,6,1,6,6.241,56.038,56.927,14,5,5,3,5,2,5,6,10.448,44.438,45.311,8,1,50,41,8,85,65,95,97,4,2862,4.268,95.201,110.173,26,3.207,43.014,44.472,15,4,51,2,4,1,3.232,3.232,4.917,1,10,1,5426
2020-04-07 16:20:01,2020-04-07 16:27:50,0,70.184.158.83,100,469,1,2020-04-07 16:27:51,R_1OE1pQ6cjop53tu,,,,,35.4886016845703125,-97.52500152587890625,anonymous,EN,26.453,32.204,57.718,2,1,3.561,3.561,4.918,1,0,0,2.485,0,8900,9191,11000,62,59,56,75000,91230,11214,58,66,73,800,900,2500,79,81,100,105.078,227.556,229.08,22,A7QWTM8YJQZ23,30,1,,74133,dodle trumph,5,5,1,english,2.13,39.245,47.668,10,4,3,2,3,2.193,5.623,6.374,4,2,3,2,2,2,2,2,1.964,12.848,14.726,9,4,5,4,5,5,4,5,4,1.624,9.063,10.699,8,5,4,5,4,5,6,6,1.592,9.386,12.927,7,1,55,65,80,79,77,75,73,5,55000,6.835,30.385,36.143,12,3.245,20.88,23.454,6,12,72,1,4,3,1.785,1.785,4.062,1,8,1,6598
2020-04-07 16:13:10,2020-04-07 16:27:56,0,73.111.29.221,100,886,1,2020-04-07 16:27:57,R_3lWvU6Gn7crPrlv,,,,,41.5876007080078125,-87.37270355224609375,anonymous,EN,0,0,4.595,0,1,11.758,11.758,12.899,1,0,0,7.231,0,462782,528000,598000,90,90,90,753000,880000,1060000,70,70,70,16000,19000,22000,70,70,70,128.463,450.461,451.376,19,A21ZK49H9LSSRY,31,1,,46404,Donald Trump,6,2,4,Bahasa Indonesia,6.208,53.537,59.528,12,1,1,2,1,3.412,22.701,24.947,4,-1,2,-3,-1,0,1,3,9.146,86.654,88.922,9,5,5,5,5,5,6,1,6,3.287,41.246,46.332,12,4,2,3,2,3,3,6,6.009,31.886,34.041,11,2,30,20,10,100,92,95,85,5,25000,2.232,75.77,98.91,20,5.714,26.738,27.67,7,12,20,2,4,2,2.641,2.641,3.536,1,10,1,5016
2020-04-07 16:23:41,2020-04-07 16:28:01,0,76.124.47.71,100,259,1,2020-04-07 16:28:01,R_2TY1BBU2FgZGt4b,,,,,39.8545074462890625,-75.37729644775390625,anonymous,EN,0,0,2.049,0,1,2.02,2.02,2.604,1,0,0,3.98,0,450000,525000,590000,50,43,18,515000,575000,650000,39,31,23,15000,20000,28000,35,25,13,1.491,108.076,109.08,27,A3GAQNTZ1V1VO,29,2,,19106,Donald Trump,6,6,1,English,1.136,13.724,16.312,9,2,2,2,1,3.226,8.613,10.776,4,3,-2,-4,4,-4,2,3,2.132,19.857,21.28,24,6,6,6,6,6,5,2,6,3.165,12.122,12.842,10,2,2,3,2,4,3,6,2.071,18.123,18.746,12,2,35,3,0,92,42,100,100,7,80000,1.324,22.064,30.531,15,6.224,14.1,14.897,5,10,0,2,4,3,2.024,2.024,2.919,1,10,1,4417
2020-04-07 16:18:16,2020-04-07 16:28:14,0,71.142.61.129,100,598,1,2020-04-07 16:28:15,R_12yEScYHbeQ3WDA,,,,,38.7252960205078125,-120.796600341796875,anonymous,EN,0,0,4.524,0,1,14.647,14.647,15.668,1,0,0,15.136,0,475000,525000,600000,81,70,60,5000000,6000000,6500000,19,22,20,13250,14500,15750,83,83,85,48.987,222.427,223.367,15,A121T4P5NKCHCS,58,2,,95864,Donald Trump,3,4,2,English,10.467,46.565,49.765,12,5,4,1,1,10.428,17.196,17.993,4,4,-4,-4,4,-4,4,4,28.269,53.991,58.576,9,5,6,6,6,6,6,1,6,22.228,59.284,60.264,8,3,2,2,2,4,2,6,5.659,29.02,29.792,7,2,1,0,0,92,8,100,100,5,20000,2.644,44.98,65.337,10,7.111,20.895,21.572,5,10,0,2,4,4,3.884,3.884,4.943,1,10,1,4426
2020-04-07 16:24:49,2020-04-07 16:28:31,0,73.247.63.17,100,221,1,2020-04-07 16:28:31,R_eOMgpQPxPSMS7zb,,,,,42.164306640625,-88.31240081787109375,anonymous,EN,0,0,21.515,0,1,1.249,2.066,2.794,2,0,0,1.053,0,500000,700000,900000,14,64,19,100000,120000,170000,42,30,79,20000,30000,40000,27,100,92,4.97,53.563,55.013,31,A2EVTBJG1Z9TCP,30,2,,60631,Donald Trump,5,4,1,English,0.733,23.697,24.001,17,2,2,3,1,0.857,6.733,7.55,9,-2,1,-3,3,2,-3,2,1.169,10.684,11.361,13,4,1,6,4,4,3,4,5,1.312,9.621,10.942,13,3,3,6,3,1,4,6,4.235,10.744,12.619,10,2,5,1,1,87,60,75,37,5,10000,5.328,27.822,30.693,21,0.821,17.932,18.744,13,1,55,2,3,1,0.625,2.246,2.971,3,10,1,7864
2020-04-07 16:15:22,2020-04-07 16:28:32,0,108.28.145.224,100,790,1,2020-04-07 16:28:32,R_PYuDcjoLlZvSmA1,,,,,38.956695556640625,-77.2277984619140625,anonymous,EN,0,0,4.161,0,1,2.371,11.707,12.401,4,0,0,5.858,0,400000,470000,510000,32,26,18,420000,480000,530000,14,6,2,13900,15000,17000,14,8,4,41.866,293.707,294.271,36,A345TDMHP3DQ3G,27,1,,10036,Donald Trump,6,6,0,English,4.402,19.794,20.161,17,3,3,2,2,2.3,9.228,9.931,8,3,-4,-4,4,-2,4,2,1.617,57.193,57.63,34,1,1,1,1,4,4,2,5,3.744,20.169,20.647,15,2,1,1,1,8,1,6,2.296,285.084,285.513,12,1,0,0,0,78,10,83,86,3,6000,1.76,30.102,30.542,23,1.345,16.64,17.106,12,6,59,2,2,4,1.509,1.509,2.456,1,10,1,5161
2020-04-07 16:24:43,2020-04-07 16:28:33,0,69.126.59.252,100,230,1,2020-04-07 16:28:33,R_C8mNEyj0QCWrEUV,,,,,40.806396484375,-72.856597900390625,anonymous,EN,0,0,2.349,0,1,1.519,1.519,2.087,1,0,0,1.307,0,40000,410000,415000,55,55,55,450000,500000,550000,40,40,40,13000,11000,8000,75,75,75,46.885,101.509,102.419,17,AKON4ZPGX5DYQ,33,1,,11950,Trump,5,3,2,English,3.505,15.753,17.406,8,3,3,3,3,3.084,7.42,7.964,4,-4,4,-4,-4,4,-4,-4,1.787,15.502,16.609,8,1,1,1,1,6,6,1,6,1.834,13.906,14.562,8,2,1,1,1,8,1,6,2.34,10.812,12.411,9,1,15,5,1,85,80,100,100,4,15000,1.236,22.571,28.644,10,2.715,9.331,9.908,5,6,0,2,4,1,1.766,2.582,3.277,2,10,1,6381
2020-04-07 16:12:56,2020-04-07 16:28:46,0,216.186.152.99,100,949,1,2020-04-07 16:28:46,R_1goNNwxkqRw9r6y,,,,,40.053497314453125,-83.01869964599609375,anonymous,EN,0,0,19.517,0,1,27.253,27.253,29.492,1,0,0,8.127,0,10,20,35,47,60,72,20,26,10,48,66,56,28,56,23,49,58,61,20.845,225.983,227.467,22,A2R4VE3B2C55QC,65,2,,44132,donald trump,2,2,english,english,5.561,261.963,280.089,16,2,1,2,4,84.134,101.073,102.563,6,1,2,3,3,2,1,3,2.374,16.793,18.669,10,5,4,5,6,4,5,4,6,7.512,24.153,27.633,10,8,6,5,6,8,6,6,2.678,19.156,21.831,9,1,40,53,63,73,57,64,85,4,5,2.449,88.9,91.827,17,40.692,55.451,56.452,7,2,61,1,4,4,1.8,4.304,11.997,3,8,1,8734
2020-04-07 16:13:03,2020-04-07 16:28:55,0,104.186.234.163,100,952,1,2020-04-07 16:28:55,R_xnf6MVXQoPu4Jm9,,,,,36.032196044921875,-79.85880279541015625,anonymous,EN,0,0,5.075,0,1,111.25,111.25,112.767,1,0,0,21.945,0,400000,401050,403000,25,25,25,400000,400500,402500,20,20,20,13000,13250,13600,15,15,15,117.941,348.237,351.467,59,A3HVFSD8K94SOR,53,1,,28403,Donald Trump,6,2,2,English,2.329,57.822,60.16,16,2,2,1,2,18.186,38.928,40.002,6,-3,3,0,-3,0,-2,-3,13.5,76.197,90.336,11,5,5,5,5,5,4,2,5,15.244,54.781,56.135,14,3,5,5,5,4,4,6,10.754,62.164,65.72,9,2,20,4,0,70,30,89,90,6,2500,2.584,74.304,75.632,27,2.276,36.356,37.51,14,12,4,2,3,1,7.664,9.754,10.881,3,8,1,4135
2020-04-07 16:17:17,2020-04-07 16:30:32,0,72.168.161.11,100,794,1,2020-04-07 16:30:32,R_2awRYeF8NYZTJeS,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,0,0,15.249,0,1,8.048,8.975,27.473,2,0,0,14.856,0,"500,000","1,000,000","2,000,000",71,71,71,"500,000","2,000,000","5,000,000",60,72,55,"20,000","40,000","80,000",71,67,64,86.562,233.435,235.106,19,AXPBPXPFGL1VH,53,1,,99114,Donald Trump,4,2,Birth,English,16.576,55.64,61.107,9,2,3,4,3,6.378,25.963,26.906,4,0,1,0,1,1,-1,-1,16.356,76.228,77.699,11,3,4,5,5,4,5,4,5,10.258,62.305,63.417,9,3,2,3,2,5,5,6,12.885,45.541,46.149,8,2,5,1,1,90,90,100,100,5,"20,000",3.218,60.633,67.661,11,16.559,56.312,57.535,5,4,70,1,2,2,6.176,6.176,7.192,1,10,1,9376
